pk_SpecimenID,SpeciesCode,GuildCode,SpecimenID,SampleID,Treatment,SiteName,Fishing,gh,gw,TLMM,SLMM,FLMM,wt,SizeClass,Notes,notes,TypeCode
1265,PS.OLIV,ZP,PSEOLI025,PSEOLI025_A,Acidified,32,HP.HF,7.16,4.8,49.68,39.8,,1.5,1 - 2 g,NA,NA,Fish
2029,PS.OLIV,ZP,KIF11_1070,KIF11_1070_1,,27,HP.HF,5,4.8,,37.9,46.2,1.9,1 - 2 g,tail broken,,Fish
2033,PS.OLIV,ZP,KIF11_1074,KIF11_1074_1,,16,LP.LF,5,3.4,,37.8,43.4,1.7,1 - 2 g,tail broken,,Fish
2028,PS.OLIV,ZP,KIF11_1069,KIF11_1069_1,,27,HP.HF,4.4,3.5,50.5,37.4,44.4,1.9,1 - 2 g,,,Fish
1258,PS.OLIV,ZP,PSEOLI018,PSEOLI018_A,Acidified,31,HP.HF,5.78,4.63,48.06,37.07,,1.3,1 - 2 g,NA,NA,Fish
1271,PS.OLIV,ZP,PSEOLI026,PSEOLI026_A,Acidified,Site Not Certain,,6.28,4.82,47.09,36.74,,3,2 - 4 g,NA,NA,Fish
2013,PS.OLIV,ZP,KIF11_646,KIF11_646_1,,10,LP.LF,4,3.3,48,36.2,42,1.7,1 - 2 g,,,Fish
1960,PS.OLIV,ZP,KIF11_593,KIF11_593_1,,40,HP.MF,4.3,2.9,40.4,33.7,38.6,1.1,1 - 2 g,,,Fish
2011,PS.OLIV,ZP,KIF11_644,KIF11_644_1,,10,LP.LF,4.3,4.2,,33.4,,1.3,1 - 2 g,tail broken,,Fish
2012,PS.OLIV,ZP,KIF11_645,KIF11_645_1,,10,LP.LF,4.6,3.4,43.1,33.2,38.3,1.2,1 - 2 g,,,Fish
1921,PS.OLIV,ZP,KIF11_554,KIF11_554_1,,40,HP.MF,5.9,5.3,46.8,32.6,41.4,1.3,1 - 2 g,"*, whole",,Fish
1259,PS.OLIV,ZP,PSEOLI019,PSEOLI019_A,Acidified,31,HP.HF,4.25,3.57,36.18,29.5,,0.5,0.25 - 0.5 g,NA,<0.8 mg,Fish
1264,PS.OLIV,ZP,PSEOLI024,PSEOLI024_A,Acidified,31,HP.HF,4.71,4.1,36.29,29.13,,0.6,0.5 - 1 g,NA,NA,Fish
1262,PS.OLIV,ZP,PSEOLI022,PSEOLI022_A,Acidified,31,HP.HF,4.86,3.58,33.33,26.87,,0.6,0.5 - 1 g,NA,<0.8 mg,Fish
1923,PS.OLIV,ZP,KIF11_556,KIF11_556_1,,40,HP.MF,5.2,4.5,31.8,26.4,28.4,0.4,0.25 - 0.5 g,"*, whole",,Fish
1261,PS.OLIV,ZP,PSEOLI021,PSEOLI021_A,Acidified,31,HP.HF,4.72,3.82,31.62,26.33,,0.6,0.5 - 1 g,NA,<0.8 mg,Fish
1261,PS.OLIV,ZP,PSEOLI021,PSEOLI021_NA,Non-Acidified,31,HP.HF,4.72,3.82,31.62,26.33,,0.6,0.5 - 1 g,NA,NA,Fish
1261,PS.OLIV,ZP,PSEOLI021,PSEOLI021_NA,Non-Acidified,31,HP.HF,4.72,3.82,31.62,26.33,,0.6,0.5 - 1 g,NA,NA,Fish
1263,PS.OLIV,ZP,PSEOLI023,PSEOLI023_A,Acidified,31,HP.HF,4.26,3.37,31.64,25.93,,0.4,0.25 - 0.5 g,NA,NA,Fish
1275,PS.OLIV,ZP,PSEOLI028,PSEOLI028_A,Acidified,Site Not Certain,,4.47,4.65,32.08,25.83,,0.5,0.25 - 0.5 g,NA,<0.8 mg,Fish
1275,PS.OLIV,ZP,PSEOLI028,PSEOLI028_NA,Non-Acidified,Site Not Certain,,4.47,4.65,32.08,25.83,,0.5,0.25 - 0.5 g,NA,NA,Fish
1242,PS.OLIV,ZP,PSEOLI010,PSEOLI010_A,Acidified,34,HP.LF,4.9,3.84,33.28,25.7,,0.8,0.5 - 1 g,NA,NA,Fish
1306,PS.OLIV,ZP,PSEOLI035,PSEOLI035_A,,30,HP.HF,3.54,2.42,28.33,22.64,,0.4,0.25 - 0.5 g,needs to be ID'd,,Fish
2651,PT.TILE,ZP,KIF12_357,KIF12_357_1,Non-Acidified,6,HP.LF,21.6,22,249,202,,197.4,128 - 256 g,both otoliths broken,,Fish
1806,PT.TILE,ZP,KIF11_343,KIF11_343_1,,11,LP.LF,17.8,14,232,191,203,167.2,128 - 256 g,1 otolith broken,,Fish
2578,PT.TILE,ZP,KIF12_284,KIF12_284_1,Non-Acidified,40,HP.MF,18,18.8,226,185,,145.4,128 - 256 g,,,Fish
2649,PT.TILE,ZP,KIF12_355,KIF12_355_1,Non-Acidified,6,HP.LF,13.5,16.7,220,181,,126.4,64 - 128 g,,,Fish
1804,PT.TILE,ZP,KIF11_341,KIF11_341_1,,11,LP.LF,17,14.5,209,168,182,105.2,64 - 128 g,both otoliths broken,,Fish
1805,PT.TILE,ZP,KIF11_342,KIF11_342_1,,11,LP.LF,15.5,13.1,195,162,171,88.9,64 - 128 g,shot through eye,,Fish
2521,PT.TILE,ZP,KIF12_227,KIF12_227_1,Non-Acidified,6,HP.LF,21.6,16.1,191,155,,88.1,64 - 128 g,,,Fish
1808,PT.TILE,ZP,KIF11_345,KIF11_345_1,,11,LP.LF,15.2,13.3,184,155,166,84.8,64 - 128 g,,,Fish
1803,PT.TILE,ZP,KIF11_340,KIF11_340_1,,11,LP.LF,17,14,183,149,162,77.1,64 - 128 g,,,Fish
2559,PT.TILE,ZP,KIF12_265,KIF12_265_1,Non-Acidified,40,HP.MF,16.9,14.7,170.3,137,,62.5,32 - 64 g,,,Fish
2614,PT.TILE,ZP,KIF12_320,KIF12_320_1,Non-Acidified,15,LP.LF,15.7,14,169,136.2,,51.3,32 - 64 g,,,Fish
2650,PT.TILE,ZP,KIF12_356,KIF12_356_1,Non-Acidified,6,HP.LF,15,16.4,159.5,130.7,,51,32 - 64 g,,,Fish
1777,PT.TILE,ZP,KIF11_314,KIF11_314_1,,24,LP.MF,10.5,8.4,146.4,123.1,130.1,37.1,32 - 64 g,1 otolish broken,,Fish
1774,PT.TILE,ZP,KIF11_311,KIF11_311_1,,24,LP.MF,12.3,7.2,145.3,119.4,128,31.1,16 - 32 g,KP,,Fish
2612,PT.TILE,ZP,KIF12_318,KIF12_318_1,Non-Acidified,15,LP.LF,10.5,10.8,142,116.6,,28.6,16 - 32 g,otoliths in fragments,,Fish
1778,PT.TILE,ZP,KIF11_315,KIF11_315_1,,24,LP.MF,9.8,7.7,142.9,115.7,125,30.2,16 - 32 g,,,Fish
1780,PT.TILE,ZP,KIF11_317,KIF11_317_1,,24,LP.MF,8.3,6.4,137.6,114,122.7,28.3,16 - 32 g,,,Fish
1781,PT.TILE,ZP,KIF11_318,KIF11_318_1,,24,LP.MF,9.8,8.2,130.9,107.2,115,22,16 - 32 g,,,Fish
1776,PT.TILE,ZP,KIF11_313,KIF11_313_1,,24,LP.MF,9.2,7,125.4,103.2,110.3,19.2,16 - 32 g,,,Fish
1775,PT.TILE,ZP,KIF11_312,KIF11_312_1,,24,LP.MF,9.1,7,114.6,95.6,102,14.2,8 - 16 g,head speared,,Fish
1883,PT.TILE,ZP,KIF11_516,KIF11_516_1,,2,LP.MF,7.5,5.1,,95.2,,14.9,8 - 16 g,tail broken,,Fish
1883,PT.TILE,ZP,KIF11_516,KIF11_516_1,,2,LP.MF,7.5,5.1,,95.2,,14.9,8 - 16 g,tail broken,,Fish
1779,PT.TILE,ZP,KIF11_316,KIF11_316_1,,24,LP.MF,7.8,5.9,109.2,91.6,97.9,11.9,8 - 16 g,,,Fish
1783,PT.TILE,ZP,KIF11_320,KIF11_320_1,,32,HP.HF,7.2,5,103.2,85.5,91.3,9,8 - 16 g,,,Fish
1784,PT.TILE,ZP,KIF11_321,KIF11_321_1,,32,HP.HF,8.6,5.6,103.8,84.9,91.9,10.2,8 - 16 g,,,Fish
1786,PT.TILE,ZP,KIF11_323,KIF11_323_1,,32,HP.HF,10.6,5.6,97.3,82.5,85.6,9.2,8 - 16 g,,,Fish
1791,PT.TILE,ZP,KIF11_328,KIF11_328_1,,32,HP.HF,7.8,8.8,91.4,79.3,84.5,7.4,4 - 8 g,tail broken,,Fish
1790,PT.TILE,ZP,KIF11_327,KIF11_327_1,,32,HP.HF,10,6.2,98.3,78.1,84.8,8.3,8 - 16 g,,,Fish
1893,PT.TILE,ZP,KIF11_526,KIF11_526_1,,16,LP.LF,5.8,4,94.2,77.8,81.7,6.2,4 - 8 g,,,Fish
1894,PT.TILE,ZP,KIF11_527,KIF11_527_1,,16,LP.LF,6.9,5.4,89.9,73.9,79.3,5.7,4 - 8 g,,,Fish
1788,PT.TILE,ZP,KIF11_325,KIF11_325_1,,32,HP.HF,13,5.6,92.9,73.8,81,6.6,4 - 8 g,,,Fish
1863,PT.TILE,ZP,KIF11_496,KIF11_496_1,,30,HP.HF,9.2,7.1,,73.7,,6,4 - 8 g,broken tail,,Fish
1863,PT.TILE,ZP,KIF11_496,KIF11_496_1,,30,HP.HF,9.2,7.1,,73.7,,6,4 - 8 g,broken tail,,Fish
1785,PT.TILE,ZP,KIF11_322,KIF11_322_1,,32,HP.HF,10,6.3,92.3,72.1,81.2,6.6,4 - 8 g,,,Fish
1862,PT.TILE,ZP,KIF11_495,KIF11_495_1,,30,HP.HF,7.2,5.6,86,72,72.8,5.4,4 - 8 g,,,Fish
1862,PT.TILE,ZP,KIF11_495,KIF11_495_1,,30,HP.HF,7.2,5.6,86,72,72.8,5.4,4 - 8 g,,,Fish
2037,PT.TILE,ZP,KIF11_1078,KIF11_1078_1,,30,HP.HF,6,3.3,90.9,71,82.4,6.8,4 - 8 g,,,Fish
2036,PT.TILE,ZP,KIF11_1077,KIF11_1077_1,,30,HP.HF,5.5,3.1,,70.3,75.8,4.8,4 - 8 g,tail broken,,Fish
1789,PT.TILE,ZP,KIF11_326,KIF11_326_1,,32,HP.HF,9.1,5.5,80.4,68.2,75.5,4.9,4 - 8 g,tail broken off,,Fish
2038,PT.TILE,ZP,KIF11_1079,KIF11_1079_1,,30,HP.HF,6.1,3,78.3,65.7,70,4.6,4 - 8 g,,,Fish
1884,PT.TILE,ZP,KIF11_517,KIF11_517_1,,2,LP.MF,6.5,4.9,,57.2,,3.7,2 - 4 g,CHECK WITH ANGELEEN WHY NO TL OR FL FOR THIS FISH,,Fish
1884,PT.TILE,ZP,KIF11_517,KIF11_517_1,,2,LP.MF,6.5,4.9,,57.2,,3.7,2 - 4 g,CHECK WITH ANGELEEN WHY NO TL OR FL FOR THIS FISH,,Fish
1782,PT.TILE,ZP,KIF11_319,KIF11_319_1,,24,LP.MF,7.4,6.1,136,11.5,118.8,23,16 - 32 g,,,Fish
1469,SC.FREN,He,KIF11_102,KIF11_102_1,Non-Acidified,15,LP.LF,41,25.5,477,370,435,1954,1.02 - 2.05 kg,,,Fish
1680,SC.FREN,He,KIF11_409,KIF11_409_1,Non-Acidified,24,LP.MF,44,28,422,335,396,1130.9,1.02 - 2.05 kg,,,Fish
1590,SC.FREN,He,KIF11_223,KIF11_223_1,Non-Acidified,15,LP.LF,42.2,27.1,410,328,390,1343.5,1.02 - 2.05 kg,,,Fish
1477,SC.FREN,He,KIF11_110,KIF11_110_1,Non-Acidified,19,LP.LF,39,25.1,430,322,378,1234.6,1.02 - 2.05 kg,,,Fish
1477,SC.FREN,He,KIF11_110,KIF11_110_1,Non-Acidified,19,LP.LF,39,25.1,430,322,378,1234.6,1.02 - 2.05 kg,,,Fish
1679,SC.FREN,He,KIF11_408,KIF11_408_1,Non-Acidified,24,LP.MF,32.3,17.1,278,322,266,423.8,256 - 512 g,,work study student forgot to remove samples from the oven prior to the christmas break; samples left in the oven were denoted with a '*' on the vial,Fish
1679,SC.FREN,He,KIF11_408,KIF11_408_2,Non-Acidified,24,LP.MF,32.3,17.1,278,322,266,423.8,256 - 512 g,,,Fish
1573,SC.FREN,He,KIF11_206,KIF11_206_1,Non-Acidified,3,LP.MF,37.6,23.3,410,316,371,1204,1.02 - 2.05 kg,"gut shot, so weight is a minimum; gut sample sat out for a couple of days",,Fish
1557,SC.FREN,He,KIF11_190,KIF11_190_1,Non-Acidified,3,LP.MF,43.8,25.2,411,315,382,1329,1.02 - 2.05 kg,,work study student forgot to remove samples from the oven prior to the christmas break; samples left in the oven were denoted with a '*' on the vial,Fish
1557,SC.FREN,He,KIF11_190,KIF11_190_2,Non-Acidified,3,LP.MF,43.8,25.2,411,315,382,1329,1.02 - 2.05 kg,,,Fish
1623,SC.FREN,He,KIF11_256,KIF11_256_1,Non-Acidified,40,HP.MF,36,20.9,400,315,368,999.3,512 - 1024 g,,,Fish
1470,SC.FREN,He,KIF11_103,KIF11_103_1,Non-Acidified,15,LP.LF,31,18.4,375,312,355,850.1,512 - 1024 g,,,Fish
1717,SC.FREN,He,KIF11_446,KIF11_446_1,Non-Acidified,40,HP.MF,46.6,25,395,301,365,1128.5,1.02 - 2.05 kg,,,Fish
1407,SC.FREN,He,KIF11_040,KIF11_040_1,Non-Acidified,8,HP.LF,24.4,19.6,365,285,340,840.4,512 - 1024 g,,,Fish
1758,SC.FREN,He,KIF11_295,KIF11_295_1,Non-Acidified,11,LP.LF,36.1,22.4,349,280,336,846.4,512 - 1024 g,,,Fish
1749,SC.FREN,He,KIF11_478,KIF11_478_1,Non-Acidified,10,LP.LF,31.3,23.1,344,278,330,867,512 - 1024 g,,,Fish
1631,SC.FREN,He,KIF11_264,KIF11_264_1,Non-Acidified,3,LP.MF,42.1,27.9,342,275,332,646.1,512 - 1024 g,,,Fish
1672,SC.FREN,He,KIF11_401,KIF11_401_1,Non-Acidified,38,LP.MF,43,23,350,274,328,806.7,512 - 1024 g,,,Fish
1563,SC.FREN,He,KIF11_196,KIF11_196_1,Non-Acidified,2,LP.MF,34.8,22,255,273,330,803.5,512 - 1024 g,,,Fish
1739,SC.FREN,He,KIF11_468,KIF11_468_1,Non-Acidified,9,HP.MF,38,21.7,349,272,321,773.9,512 - 1024 g,,work study student forgot to remove samples from the oven prior to the christmas break; samples left in the oven were denoted with a '*' on the vial,Fish
1739,SC.FREN,He,KIF11_468,KIF11_468_2,Non-Acidified,9,HP.MF,38,21.7,349,272,321,773.9,512 - 1024 g,,,Fish
1747,SC.FREN,He,KIF11_476,KIF11_476_1,Non-Acidified,10,LP.LF,37,19.7,335,271,326,641,512 - 1024 g,,,Fish
1748,SC.FREN,He,KIF11_477,KIF11_477_1,Non-Acidified,10,LP.LF,39.5,22.3,336,270,324,722.5,512 - 1024 g,,,Fish
1646,SC.FREN,He,KIF11_279,KIF11_279_1,Non-Acidified,3,LP.MF,30,18.3,319,268,310,627.9,512 - 1024 g,,work study student forgot to remove samples from the oven prior to the christmas break; samples left in the oven were denoted with a '*' on the vial,Fish
1646,SC.FREN,He,KIF11_279,KIF11_279_2,Non-Acidified,3,LP.MF,30,18.3,319,268,310,627.9,512 - 1024 g,,,Fish
2623,SC.FREN,He,KIF12_329,KIF12_329_1,Non-Acidified,15,LP.LF,41.9,28.5,323,267,,620,512 - 1024 g,,,Fish
1455,SC.FREN,He,KIF11_088,KIF11_088_1,Non-Acidified,35,HP.LF,36,25,346,265,323,734.6,512 - 1024 g,,,Fish
1451,SC.FREN,He,KIF11_084,KIF11_084_1,Non-Acidified,3,LP.MF,31,23.6,315,265,295,574.8,512 - 1024 g,,,Fish
1553,SC.FREN,He,KIF11_186,KIF11_186_1,Non-Acidified,35,HP.LF,33.1,19.1,338,263,316,687.4,512 - 1024 g,,,Fish
1454,SC.FREN,He,KIF11_087,KIF11_087_1,Non-Acidified,35,HP.LF,27.3,17.3,325,262,305,602.5,512 - 1024 g,,,Fish
1523,SC.FREN,He,KIF11_156,KIF11_156_1,Non-Acidified,34,HP.LF,31.6,21.7,333,262,323,589.6,512 - 1024 g,,,Fish
1564,SC.FREN,He,KIF11_197,KIF11_197_1,Non-Acidified,2,LP.MF,35.5,18.7,320,260,316,601.5,512 - 1024 g,,,Fish
1737,SC.FREN,He,KIF11_466,KIF11_466_1,Non-Acidified,9,HP.MF,39.4,20.8,315,255,308,637.2,512 - 1024 g,,,Fish
1555,SC.FREN,He,KIF11_188,KIF11_188_1,Non-Acidified,35,HP.LF,39.5,21.5,317,255,307,622.3,512 - 1024 g,,,Fish
2668,SC.FREN,He,KIF12_374,KIF12_374_1,Non-Acidified,24,LP.MF,39.1,19.9,302,253,,560,512 - 1024 g,,,Fish
1554,SC.FREN,He,KIF11_187,KIF11_187_1,Non-Acidified,35,HP.LF,23.1,20.4,300,252,286,557.1,512 - 1024 g,,,Fish
1729,SC.FREN,He,KIF11_458,KIF11_458_1,Non-Acidified,9,HP.MF,40.4,21.1,313,252,301,513,512 - 1024 g,,,Fish
1406,SC.FREN,He,KIF11_039,KIF11_039_1,Non-Acidified,8,HP.LF,21.3,14,285,245,,409.1,256 - 512 g,,,Fish
1686,SC.FREN,He,KIF11_415,KIF11_415_1,Non-Acidified,24,LP.MF,34,21.9,299,243,288,547,512 - 1024 g,,work study student forgot to remove samples from the oven prior to the christmas break; samples left in the oven were denoted with a '*' on the vial,Fish
1686,SC.FREN,He,KIF11_415,KIF11_415_2,Non-Acidified,24,LP.MF,34,21.9,299,243,288,547,512 - 1024 g,,,Fish
2667,SC.FREN,He,KIF12_373,KIF12_373_1,Non-Acidified,15,LP.LF,31.8,20.1,295,243,,500,256 - 512 g,,,Fish
1759,SC.FREN,He,KIF11_296,KIF11_296_1,Non-Acidified,11,LP.LF,32.7,21.4,307,241,207,537.5,512 - 1024 g,,,Fish
1728,SC.FREN,He,KIF11_457,KIF11_457_1,Non-Acidified,9,HP.MF,35.1,18.5,300,239,289,364.6,256 - 512 g,"gut completely gone and no pectorals, fin clip from tail",,Fish
2669,SC.FREN,He,KIF12_375,KIF12_375_1,Non-Acidified,24,LP.MF,36.3,28.5,293,236,,505,256 - 512 g,,,Fish
2670,SC.FREN,He,KIF12_376,KIF12_376_1,Non-Acidified,24,LP.MF,37.2,23.5,281,235,,480,256 - 512 g,otoliths in fragments,,Fish
1730,SC.FREN,He,KIF11_459,KIF11_459_1,Non-Acidified,9,HP.MF,36.3,19.1,296,235,284,463.5,256 - 512 g,,,Fish
1621,SC.FREN,He,KIF11_254,KIF11_254_1,Non-Acidified,40,HP.MF,24.4,14,265,235,260,368.8,256 - 512 g,,,Fish
2565,SC.FREN,He,KIF12_271,KIF12_271_1,Non-Acidified,8,HP.LF,32,21.4,298,230,,490,256 - 512 g,**check species in photo,,Fish
1760,SC.FREN,He,KIF11_297,KIF11_297_1,Non-Acidified,11,LP.LF,33.6,16,284,225,278,388.2,256 - 512 g,,,Fish
2343,SC.FREN,He,KIF12_049,KIF12_049_1,Non-Acidified,9,HP.MF,32.5,19.1,285.5,225,,380,256 - 512 g,,,Fish
1648,SC.FREN,He,KIF11_281,KIF11_281_1,Non-Acidified,3,LP.MF,39.5,23,259,216,254,401.6,256 - 512 g,,,Fish
2596,SC.FREN,He,KIF12_302,KIF12_302_1,Non-Acidified,3,LP.MF,26.9,15.2,231,185,,200,128 - 256 g,,,Fish
1738,SC.FREN,He,KIF11_467,KIF11_467_1,Non-Acidified,9,HP.MF,21.7,14.7,222,180,219,220.7,128 - 256 g,,,Fish
1524,SC.FREN,He,KIF11_157,KIF11_157_1,Non-Acidified,34,HP.LF,17.1,14.6,217,180,215,201.5,128 - 256 g,,,Fish
2046,SC.FREN,He,KIF11_1087,KIF11_1087_1,,30,HP.HF,7.3,7.2,117,108,115,28.9,16 - 32 g,,,Fish
1700,SC.RUBR,He,KIF11_429,KIF11_429_1,Non-Acidified,27,HP.HF,56.4,35.1,520,409,480,2650,2.05 -4.10 kg,,,Fish
2429,SC.RUBR,He,KIF12_135,KIF12_135_1,Non-Acidified,30,HP.HF,56.1,35.3,518,391,,1790,1.02 - 2.05 kg,,,Fish
1725,SC.RUBR,He,KIF11_454,KIF11_454_1,Non-Acidified,30,HP.HF,43.7,32.2,437,348,411,1465.1,1.02 - 2.05 kg,,,Fish
2423,SC.RUBR,He,KIF12_129,KIF12_129_1,Non-Acidified,30,HP.HF,46.9,32.3,475,340,,1220,1.02 - 2.05 kg,,,Fish
1723,SC.RUBR,He,KIF11_452,KIF11_452_1,Non-Acidified,30,HP.HF,38.8,27.1,350,335,354,975,512 - 1024 g,,,Fish
2426,SC.RUBR,He,KIF12_132,KIF12_132_1,Non-Acidified,30,HP.HF,42,30.1,388,310,,900,512 - 1024 g,,,Fish
1705,SC.RUBR,He,KIF11_434,KIF11_434_1,Non-Acidified,30,HP.HF,37.3,30.5,371,293,346,950.6,512 - 1024 g,,,Fish
2326,SC.RUBR,He,KIF12_032,KIF12_032_1,Non-Acidified,30,HP.HF,14,17.2,268,236,,290,256 - 512 g,,,Fish
2339,SC.RUBR,He,KIF12_045,KIF12_045_1,Non-Acidified,9,HP.MF,7.2,6,95,80,,14.3,8 - 16 g,,,Fish
2608,VA.LOUT,AP,KIF12_314,KIF12_314_1,Non-Acidified,15,LP.LF,105,102.1,718,606,,3175,2.05 -4.10 kg,,,Fish
2575,VA.LOUT,AP,KIF12_281,KIF12_281_1,Non-Acidified,38,LP.MF,116.8,128.3,710,530,,3402,2.05 -4.10 kg,,,Fish
2525,VA.LOUT,AP,KIF12_231,KIF12_231_1,Non-Acidified,33,HP.MF,79.4,101.5,590,442,,1814,1.02 - 2.05 kg,,,Fish
2618,VA.LOUT,AP,KIF12_324,KIF12_324_1,Non-Acidified,15,LP.LF,95,115,580,418,,1588,1.02 - 2.05 kg,bunch of mineral clumps on connective tissue - put in vial instead of gut,,Fish
2576,VA.LOUT,AP,KIF12_282,KIF12_282_1,Non-Acidified,3,LP.MF,85,98,551,414,,1814,1.02 - 2.05 kg,otoliths in pieces,,Fish
2425,VA.LOUT,AP,KIF12_131,KIF12_131_1,Non-Acidified,30,HP.HF,65,74.4,430,324,,820,512 - 1024 g,,,Fish
2420,VA.LOUT,AP,KIF12_126,KIF12_126_1,Non-Acidified,30,HP.HF,67,72.5,385,280,,570,512 - 1024 g,,,Fish
2510,VA.LOUT,AP,KIF12_216,KIF12_216_1,Non-Acidified,27,HP.HF,65.8,68.3,361.2,263,,530,512 - 1024 g,,,Fish
2599,VA.LOUT,AP,KIF12_305,KIF12_305_1,Non-Acidified,38,LP.MF,35,41.4,248,182,,170,128 - 256 g,,,Fish
2591,VA.LOUT,AP,KIF12_297,KIF12_297_1,Non-Acidified,3,LP.MF,49.5,44.6,219,172,,127.7,64 - 128 g,,,Fish
