SpecimenID,Family,Order,Genus,SpeciesCode,j_fg,Site,Region,TL,SL,FL,wt,length(cm),a (cm),b (cm),calc_wt,gh,gw,dissected_by,stomach_contents,prey_size,coll_notes,dis_notes
KIF11_009,Mullidae,Perciformes,Parupeneus,PA.INSU,BI,30,HP.HF,327,260,285,565.5,,,,,30.14,40.86,SC,"Shrimp (20mm), fish larvae (30mm), 2 crabs, cephalopod","20, 30",date of processing not certain,date of processing not certain
KIF11_010,Mullidae,Perciformes,Parupeneus,PA.INSU,BI,30,HP.HF,219,177,194,149.6,,,,,19.78,22.05,SC,UI'd goo,,date of processing not certain,date of processing not certain
KIF11_011,Mullidae,Perciformes,Parupeneus,PA.INSU,BI,30,HP.HF,271,215,235,297,,,,,27.24,31.14,SC,35mm TK mantis shrimpl 20mm carapace crab; other crustacean remains; possibly fish tissue,,"no label in photo, photos on JKB's G12 in order fish were processed IMG_0986 to IMG_1018","no label in photo, photos on JKB's G12 in order fish were processed IMG_0986 to IMG_1018"
KIF11_012,Mullidae,Perciformes,Parupeneus,PA.INSU,BI,30,HP.HF,195,156,169,98.9,,,,,23.27,25.36,SC,2 crabs,,"no label in photo, photos on JKB's G12 in order fish were processed IMG_0986 to IMG_1018","no label in photo, photos on JKB's G12 in order fish were processed IMG_0986 to IMG_1018"
KIF11_013,Mullidae,Perciformes,Parupeneus,PA.INSU,BI,30,HP.HF,210,167,184,140.4,,,,,25.84,29.93,SC,shrimp,,"no label in photo, photos on JKB's G12 in order fish were processed IMG_0986 to IMG_1018","no label in photo, photos on JKB's G12 in order fish were processed IMG_0986 to IMG_1018"
KIF11_015,Mullidae,Perciformes,Parupeneus,PA.INSU,BI,34,HP.LF,249,203,221,227.4,,,,,25.58,31.96,SC,1 crab claw and unidentifiable goop,,"no label in photo, photos on JKB's G12 in order fish were processed IMG_0986 to IMG_1018","no label in photo, photos on JKB's G12 in order fish were processed IMG_0986 to IMG_1018"
KIF11_029,Mullidae,Perciformes,Parupeneus,PA.INSU,BI,9,HP.MF,275,222,235,315.3,,,,,27.54,21.54,JB,empty,,,
KIF11_038,Mullidae,Perciformes,Parupeneus,PA.INSU,BI,30,HP.HF,265,223,227,236.6,,,,,28,29.3,,,,,
KIF11_046,Mullidae,Perciformes,Parupeneus,PA.INSU,BI,27,HP.HF,256,210,226,252.6,,,,,22,32,SC,crab and shrimp parts,,,
KIF11_047,Mullidae,Perciformes,Parupeneus,PA.INSU,BI,27,HP.HF,355,298,320,690.8,,,,,31.4,35.4,RT,whole fish inside stomach of goatfish w/ TL of 45mm; decapod crustacean TL 50mm -> Note: both kept and crab pincer,,,
KIF11_048,Mullidae,Perciformes,Parupeneus,PA.INSU,BI,27,HP.HF,230,184,206,191.4,,,,,18,24.5,JB/SC,2 crabs and assorted crustacean parts,,,
KIF11_049,Mullidae,Perciformes,Parupeneus,PA.INSU,BI,27,HP.HF,120,98,107,24.3,,,,,12.5,13.5,SC/RT,one small crustacean,,,
KIF11_058,Mullidae,Perciformes,Parupeneus,PA.INSU,BI,9,HP.MF,271,216,243,306.4,,,,,22.5,27.5,JB,1 shrimp TL 32mm; 1 digested fish min TL 23mm; 1 crab-carapace width 10mm,,,
KIF11_060,Mullidae,Perciformes,Parupeneus,PA.INSU,BI,9,HP.MF,310,254,275,405.4,,,,,31.4,40.8,RT,2 shrimp: TL 30mm; 15mm. 2 crabs carapace 13mm and 9.5 width and other assorted crustacean parts,,,
KIF11_064,Mullidae,Perciformes,Parupeneus,PA.INSU,BI,30,HP.HF,270,221,226,230.8,,,,,30,35.2,RT,digested tissue,,,
KIF11_086,Mullidae,Perciformes,Parupeneus,PA.INSU,BI,35,HP.LF,305,243,265,413.8,,,,,26.6,36,SC,fish matter 31mm TL; crab carapace 5mm width; 2nd fish 23mm min TL,,,
KIF11_091,Mullidae,Perciformes,Parupeneus,PA.INSU,BI,25,LP.MF,285,225,250,359.8,,,,,21,31.1,RT,empty,,,
KIF11_097,Mullidae,Perciformes,Parupeneus,PA.INSU,BI,35,HP.LF,195,154,169,93,,,,,29.3,31.7,SC,digesting fish 9mm TLmm; numerous small crustaceans (only the eyes visible),,,
KIF11_122,Mullidae,Perciformes,Parupeneus,PA.INSU,BI,38,LP.MF,226,180,200,145.8,,,,,21.4,29.4,,shrimp parts,,,
KIF11_124,Mullidae,Perciformes,Parupeneus,PA.INSU,BI,38,LP.MF,270,214,236,230.2,,,,,32.7,33.6,,crustacean bits,,,
KIF11_125,Mullidae,Perciformes,Parupeneus,PA.INSU,BI,38,LP.MF,193,156,169,92.2,,,,,24,22,,"shrimp, gastropod shells",,,
KIF11_126,Mullidae,Perciformes,Parupeneus,PA.INSU,BI,38,LP.MF,324,257,283,489.4,,,,,40,45.6,,"crab (14mm wide), crustacean parts, caulerpa",,,
KIF11_127,Mullidae,Perciformes,Parupeneus,PA.INSU,BI,38,LP.MF,247,201,22,208.4,,,,,24,29,,"crab (4mm, 7mm) various crustacean parts",,,
KIF11_134,Mullidae,Perciformes,Parupeneus,PA.INSU,BI,33,HP.MF,205,162,183,110,,,,,22.6,24,,empty stomach,,,
KIF11_147,Mullidae,Perciformes,Parupeneus,PA.INSU,BI,3,LP.MF,237,186,208,176,,,,,29.6,34.4,,"unidentifiable remains (polycheate), shrimp, and fish bits",,,
KIF11_151,Mullidae,Perciformes,Parupeneus,PA.INSU,BI,3,LP.MF,186,152,164,85.6,,,,,21.5,22.5,,shrimp parts,,,
KIF11_160,Mullidae,Perciformes,Parupeneus,PA.INSU,BI,27,HP.HF,250,205,222,258.6,,,,,28.2,29,,small amount of unidentifiable snot,,,
KIF11_181,Mullidae,Perciformes,Parupeneus,PA.INSU,BI,35,HP.LF,296,240,257,358.2,,,,,27.6,34.3,,"fish (41mm TL), crustacean (31mm TL)",,,
KIF11_182,Mullidae,Perciformes,Parupeneus,PA.INSU,BI,35,HP.LF,315,257,283,175.1,,,,,39.8,37.3,,"twofish 40mm TL, 19mm TL; crustacean 29mm TL",,,
KIF11_191,Mullidae,Perciformes,Parupeneus,PA.INSU,BI,3,LP.MF,295,238,254,324,,,,,31.8,36.6,RT/SC,crustacean parts,,,
KIF11_192,Mullidae,Perciformes,Parupeneus,PA.INSU,BI,3,LP.MF,265,214,234,269.9,,,,,26.9,33.4,RT/SC,nothing obvious. Crustacean (?) eyeballs,,,
KIF11_202,Mullidae,Perciformes,Parupeneus,PA.INSU,BI,3,LP.MF,262,222,240,292.5,,,,,28.9,34,RT/SC,severa; crabs 3-5mm carapace width and other crustacean bits,5mm,"tail was damaged, TL is a minimum","tail was damaged, TL is a minimum"
KIF11_203,Mullidae,Perciformes,Parupeneus,PA.INSU,BI,3,LP.MF,278,222,245,311.6,,,,,28.5,37.6,RT/SC,crab 8mm carapace and other crustacean bits,8mm,,
KIF11_204,Mullidae,Perciformes,Parupeneus,PA.INSU,BI,3,LP.MF,250,203,226,234.5,,,,,26.3,32.7,RT/SC,"2 crabs 4mm wide and 1 srhimp 11mm, crustacean bits",11mm,,
KIF11_205,Mullidae,Perciformes,Parupeneus,PA.INSU,BI,3,LP.MF,270,217,241,306.5,,,,,28.6,33.5,RT/SC,"Mantis shrimp 3cm, crab with 7mm carapace, crustacean crumbs",30mm,,
KIF11_237,Mullidae,Perciformes,Parupeneus,PA.INSU,BI,40,HP.MF,282,223,252,279,,,,,32.7,36.7,RT/SC,"crab remains, >2 individuals",10mm,,
KIF11_238,Mullidae,Perciformes,Parupeneus,PA.INSU,BI,40,HP.MF,267,215,239,230.6,,,,,34.3,38.7,RT/SC,"crustaceans, crabs, 3 individuals ",4mm,,
KIF11_240,Mullidae,Perciformes,Parupeneus,PA.INSU,BI,40,HP.MF,211,169,189,116.2,,,,,27.1,29,RT/SC,">1 crustaceans, 1 crab obvious",6mm,,
KIF11_241,Mullidae,Perciformes,Parupeneus,PA.INSU,BI,40,HP.MF,199,158,176,92.9,,,,,27,27,RT/SC,"crustacean remains, 2 crabs",10mm,,
KIF11_244,Mullidae,Perciformes,Parupeneus,PA.INSU,BI,40,HP.MF,305,246,270,426.5,,,,,38,40.3,RT/SC,"crustacean parts not measured, 1 bit of fish",11mm,,
KIF11_474,Mullidae,Perciformes,Parupeneus,PA.INSU,BI,11,LP.LF,250,199,218,192,,,,,32.7,31.7,RT/SC,"crabs 11 and 9 mm, shrimp 25 and 12mm",25,,
KIF11_435,Mullidae,Perciformes,Parupeneus,PA.INSU,BI,9,HP.MF,240,194,217,193.9,,,,,28.6,28.5,RT/SC,"mantis shrimp 4mm, fish 26mm, 8mm crab",26,,
KIF11_436,Mullidae,Perciformes,Parupeneus,PA.INSU,BI,9,HP.MF,206,168,179,109.5,,,,,20,22.6,RT/SC,numerous small crustaceans <4mm,<4mm,,
KIF11_437,Mullidae,Perciformes,Parupeneus,PA.INSU,BI,9,HP.MF,247,195,212,201.1,,,,,27.7,23.6,RT/SC,shrimp 26 and 18mm and mush,26,,
KIF11_438,Mullidae,Perciformes,Parupeneus,PA.INSU,BI,9,HP.MF,117,94,102,19.2,,,,,11.2,12.4,RT/SC,small shrimps,<4mm,,
KIF11_475,Mullidae,Perciformes,Parupeneus,PA.INSU,BI,11,LP.LF,284,235,248,317.4,,,,,28.5,34.9,RT/SC,"crab, crustacean crumbs",6mm,,
KIF11_289,Mullidae,Perciformes,Parupeneus,PA.INSU,BI,10,LP.LF,262,212,230,248.1,,,,,28,28,RT/SC,empty,,,
KIF11_292,Mullidae,Perciformes,Parupeneus,PA.INSU,BI,10,LP.LF,267,209,230,218.5,,,,,32.6,37,RT/SC,"fish 24 mm, crab 8mm",24,,
KIF11_298,Mullidae,Perciformes,Parupeneus,PA.INSU,BI,11,LP.LF,240,187,210,166.2,,,,,30.4,33,RT/SC,empty,,,
KIF11_299,Mullidae,Perciformes,Parupeneus,PA.INSU,BI,11,LP.LF,274,219,242,263.4,,,,,30.2,33.6,RT/SC,"fish 34mm, crab 11mm, and gunk",34,,
KIF11_300,Mullidae,Perciformes,Parupeneus,PA.INSU,BI,11,LP.LF,227,184,197,131.9,,,,,25.5,29.4,RT/SC,"crab, shrimps x3, gastropods x2, all <5mm",<5mm,,
KIF11_346,Mullidae,Perciformes,Parupeneus,PA.INSU,BI,11,LP.LF,212,177,186,112.8,,,,,23.5,24,KP,saw a pincer/collected sample but not much there,,"CHECK WITH KELSEA - NOTES SAY SHOT THROUGH HEAD, BUT NOT CLEAR FROM PHOTO. shot through head","CHECK WITH KELSEA - NOTES SAY SHOT THROUGH HEAD, BUT NOT CLEAR FROM PHOTO. shot through head"
KIF11_347,Mullidae,Perciformes,Parupeneus,PA.INSU,BI,11,LP.LF,194,157,173,78.1,,,,,16.8,18,KP,otolith?,,CHECK WITH KELSEA - INTERPRETATION OF 'lots of intenstinal stuff',CHECK WITH KELSEA - INTERPRETATION OF 'lots of intenstinal stuff'
KIF11_565,Mullidae,Perciformes,Parupeneus,PA.INSU,BI,35,HP.LF,102.2,82,88.4,13.5,,,,,10.1,9.5,AO,small crustaceans <1mm,,CHECK WITH ANGELEEN WHETHER LABEL IN PHOTO SHOULD BE 469 OR 565,CHECK WITH ANGELEEN WHETHER LABEL IN PHOTO SHOULD BE 469 OR 565
KIF11_1086,Mullidae,Perciformes,Parupeneus,PA.INSU,BI,27,HP.HF,71.7,59.7,63,4.4,,,,,4.1,4.9,AO/KP,whole stomach retained,,,
KIF12_150,Mullidae,Perciformes,Parupeneus,PA.INSU,BI,6,HP.LF,143.5,113.6,131.3,34.6,,,,,18.4,18.1,AB,crustacean remains,NA,,
KIF12_151,Mullidae,Perciformes,Parupeneus,PA.INSU,BI,6,HP.LF,173,157,193,88,,,,,24.6,28.4,LW,crab and shrimp pieces,NA,,
KIF12_159,Mullidae,Perciformes,Parupeneus,PA.INSU,BI,6,HP.LF,153.3,121.3,143.4,43.6,,,,,17.9,20.6,AB,crustacean remains,NA,,
KIF12_166,Mullidae,Perciformes,Parupeneus,PA.INSU,BI,40,HP.MF,199,159,180,85.8,,,,,13.6,11.3,AB,3 shrimp; 1 crab; hard shell; see photo,shrimp: 26.3mm; 21.6mm,,
KIF12_172,Mullidae,Perciformes,Parupeneus,PA.INSU,BI,40,HP.MF,236,193,212,159.1,,,,,31.1,37,AB,crustacean remains (shrimp eyes x9 pairs; legs) see photo,,,
KIF12_179,Mullidae,Perciformes,Parupeneus,PA.INSU,BI,30,HP.HF,132.1,102.7,118.8,25,,,,,15.7,18,LW,ball of crustacean remains,,,
KIF12_180,Mullidae,Perciformes,Parupeneus,PA.INSU,BI,30,HP.HF,93.2,72.1,84.6,9.4,,,,,10.6,11.7,AB,reddish green goop,,,
KIF12_205,Mullidae,Perciformes,Parupeneus,PA.INSU,BI,30,HP.HF,133.2,106,117.5,29.2,,,,,18.6,18.5,SC,small crustacean parts,,,
KIF12_211,Mullidae,Perciformes,Parupeneus,PA.INSU,BI,33,HP.MF,143.8,114.9,127,35,,,,,22.2,26.4,AB,shrimp,11cm,,
KIF12_212,Mullidae,Perciformes,Parupeneus,PA.INSU,BI,33,HP.MF,136.7,105.5,120.3,33.6,,,,,14.3,16.7,MW,shrimp bits,,,
KIF12_213,Mullidae,Perciformes,Parupeneus,PA.INSU,BI,33,HP.MF,131.8,113.3,118.1,25.6,,,,,18.7,18.7,SC,unID'd bits in pink goo ,,,
KIF12_214,Mullidae,Perciformes,Parupeneus,PA.INSU,BI,33,HP.MF,169,143,154,59.5,,,,,23.5,26.6,AB,crabs(2),shrimp bits(2-3); eyes, legs etc. see photo, legs etc. see photo
KIF12_229,Mullidae,Perciformes,Parupeneus,PA.INSU,BI,6,HP.LF,173,134.3,126.1,67,,,,,27.1,29.4,LW,decapod remains,,,
KIF12_272,Mullidae,Perciformes,Parupeneus,PA.INSU,BI,8,HP.LF,147.6,118.8,135.4,42.9,,,,,17,19.1,AB,scattered crustacean remains,,,
KIF12_274,Mullidae,Perciformes,Parupeneus,PA.INSU,BI,8,HP.LF,186,145,166,78.3,,,,,23.5,26.1,AB,crustacean remains,,,
KIF12_298,Mullidae,Perciformes,Parupeneus,PA.INSU,BI,3,LP.MF,220,174,190,137.7,,,,,31.1,32.5,SC,1 crab, crustacean bits,crab:9mm ,crab:9mm 
KIF12_301,Mullidae,Perciformes,Parupeneus,PA.INSU,BI,3,LP.MF,159,129,138,47,,,,,19,22.6,LW,very digested crustacean bits,,,
KIF12_303,Mullidae,Perciformes,Parupeneus,PA.INSU,BI,3,LP.MF,162.1,132.5,149.4,49.2,,,,,21.6,22.6,AB,mushed crustacean, orange bits,,
KIF12_321,Mullidae,Perciformes,Parupeneus,PA.INSU,BI,15,LP.LF,311,253,277,440,,,,,40,45.1,LW,crustacean remains,,otolith in pieces,otolith in pieces
KIF12_322,Mullidae,Perciformes,Parupeneus,PA.INSU,BI,19,LP.LF,217,180,194,138.4,,,,,27.1,27.2,AB,1 set of pincers,,,
KIF12_326,Mullidae,Perciformes,Parupeneus,PA.INSU,BI,15,LP.LF,246,199,221,240,,,,,29.4,31.1,AB,empty stomach,,,
KIF12_330,Mullidae,Perciformes,Parupeneus,PA.INSU,BI,15,LP.LF,248,200,214,168.5,,,,,34,37.8,SC,crabs,,,
KIF12_342,Mullidae,Perciformes,Parupeneus,PA.INSU,BI,30,HP.HF,155,116.9,132,460,,,,,20.8,23.7,SC,,,,
KIF12_353,Mullidae,Perciformes,Parupeneus,PA.INSU,BI,25,LP.MF,330,257,286,520,,,,,39,49.2,SC,empty stomach,,,
KIF12_354,Mullidae,Perciformes,Parupeneus,PA.INSU,BI,25,LP.MF,332,261,284,409,,,,,40,50.9,LW,empty stomach,,,
KIF12_363,Mullidae,Perciformes,Parupeneus,PA.INSU,BI,38,LP.MF,176,140,152,64.9,,,,,21.3,24,SC,mushed crustaceans,,,
KIF12_364,Mullidae,Perciformes,Parupeneus,PA.INSU,BI,38,LP.MF,154.8,117,133.6,45,,,,,19.5,21.9,LW,,,,
KIF12_453,,,Ctenochaetus,CT.STRI,De,8,HP.LF,106.3,76.6,100.5,26.43,,,,,13.6,12.9,AB,green shit,,,
KIF12_454,,,Ctenochaetus,CT.STRI,De,8,HP.LF,100.5,76.5,94.3,25.45,,,,,12.3,10.5,AB,green shit,,,
KIF12_455,,,Ctenochaetus,CT.STRI,De,8,HP.LF,105.8,79.9,100.7,27.44,,,,,13,15.5,AB,green shit,,,
KIF12_215,,,Centropyge,CE.LORI,He,33,HP.MF,69.6,50.7,,9.8,,,,,1.6,1.5,MW,,,,
KIF12_412,,,Centropyge,CE.LORI,He,34,HP.LF,65.2,49.4,,7.53,,,,,5.9,5.6,GAJ,greenish goop,,No Date,No Date
KIF12_428,,,Centropyge,CE.LORI,He,6,HP.LF,73,58,,11.03,,,,,6.1,7.1,JD,green goop,,,
KIF12_429,,,Centropyge,CE.LORI,He,24,LP.MF,72.7,58.4,,11.31,,,,,6,6.1,AB,,,gut shot,gut shot
KIF12_430,,,Centropyge,CE.LORI,He,24,LP.MF,75.3,57.9,,13.02,,,,,4.6,6.1,AB,greenish brown goop,,,
KIF12_432,,,Centropyge,CE.LORI,He,40,HP.MF,62.4,50.9,,10.4,,,,,4.5,4,AB,greenish brown goop,,,
KIF12_452,,,Centropyge,CE.LORI,He,8,HP.LF,81.9,63.2,,15.67,,,,,8.1,8.8,AB,greenish brown goop,,,
KIF11_213,Caesionidae,Perciformes,Caesio,CA.TERE,ZP,15,LP.LF,278,217,239,268,,,,,23.5,20.1,RT/SC,nothing identifiable: pinkish crustacean goop,,,
KIF11_214,Caesionidae,Perciformes,Caesio,CA.TERE,ZP,15,LP.LF,188,145,163,66,,,,,13.5,15.2,RT/SC,small amount of yellowish snot,,,
KIF11_215,Caesionidae,Perciformes,Caesio,CA.TERE,ZP,15,LP.LF,183,142,156,63,,,,,18,16.5,RT/SC,small amount of yellowish snot,,,
KIF11_216,Caesionidae,Perciformes,Caesio,CA.TERE,ZP,15,LP.LF,185,142,157,63.4,,,,,18,18,RT/SC,small amount of yellowish snot,,,
KIF11_249,Caesionidae,Perciformes,Caesio,CA.TERE,ZP,15,LP.LF,240,185,205,194.7,,,,,23,20.6,RT/SC,snot,,,
KIF11_251,Caesionidae,Perciformes,Caesio,CA.TERE,ZP,15,LP.LF,185,140,154,67.1,,,,,19,20.4,RT/SC,snot,,,
KIF11_253,Caesionidae,Perciformes,Caesio,CA.TERE,ZP,15,LP.LF,187,148,156,66,,,,,16,15,RT/SC,snot,,,
KIF11_404,Caesionidae,Perciformes,Caesio,CA.TERE,ZP,16,LP.LF,173,136,146,55.5,,,,,18.7,17,RT/SC,snot with orange flecks,,,
KIF11_405,Caesionidae,Perciformes,Caesio,CA.TERE,ZP,2,LP.MF,298,237,255,346.1,,,,,24.4,22.7,RT/SC,snot and tiny crustaceans,,,
KIF11_406,Caesionidae,Perciformes,Caesio,CA.TERE,ZP,2,LP.MF,342,270,291,470.5,,,,,25.8,28.2,RT/SC,crustacean mush,,no tag in photo,no tag in photo
KIF11_416,Caesionidae,Perciformes,Caesio,CA.TERE,ZP,24,LP.MF,285,226,248,290.5,,,,,23.8,20.8,RT/SC,snot with orange flecks,,,
KIF11_469,Caesionidae,Perciformes,Caesio,CA.TERE,ZP,11,LP.LF,300,240,258,361.4,,,,,25.2,24.1,RT/SC,snot and eyeballs,,,
KIF11_470,Caesionidae,Perciformes,Caesio,CA.TERE,ZP,11,LP.LF,290,225,239,283.5,,,,,22.4,24.4,RT/SC,empty,,,
KIF11_471,Caesionidae,Perciformes,Caesio,CA.TERE,ZP,11,LP.LF,300,238,257,313.5,,,,,26.2,22.2,RT/SC,snot,,,
KIF11_472,Caesionidae,Perciformes,Caesio,CA.TERE,ZP,11,LP.LF,301,246,258,353,,,,,23.5,26.8,RT/SC,fish scales and zooplankton snot,,,
KIF11_473,Caesionidae,Perciformes,Caesio,CA.TERE,ZP,11,LP.LF,292,232,255,321.5,,,,,22.2,20.2,RT/SC,zooplankton,,,
KIF11_528,Caesionidae,Perciformes,Caesio,CA.TERE,ZP,16,LP.LF,89.5,71.7,79.3,6.8,,,,,8.2,6.3,AO,small crustaceans <1mm,,CHECK WITH ANGELEEN WHY NO TL OR FL FOR THIS FISH,CHECK WITH ANGELEEN WHY NO TL OR FL FOR THIS FISH
KIF12_112,Caesionidae,Perciformes,Caesio,CA.TERE,ZP,2,LP.MF,290,229,252,270,,,,,23.7,21.5,SC,gritty & slimy; orange & white,NA,,
KIF12_325,Caesionidae,Perciformes,Caesio,CA.TERE,ZP,15,LP.LF,303,244,265,390,,,,,27.7,31.2,LW,1 crab, bunch of brown goop,,
KIF12_327,Caesionidae,Perciformes,Caesio,CA.TERE,ZP,15,LP.LF,300,240,260,310,,,,,25.3,30.4,SC,mush w. crustacean bits,,,
KIF12_331,Caesionidae,Perciformes,Caesio,CA.TERE,ZP,15,LP.LF,284,228,244,300,,,,,26.9,27,LW,brown mush,,,
KIF12_332,Caesionidae,Perciformes,Caesio,CA.TERE,ZP,15,LP.LF,264,210,222,260,,,,,17.7,21.5,RT,orange mush, crustacean eyeballs,,
KIF12_368,Caesionidae,Perciformes,Caesio,CA.TERE,ZP,15,LP.LF,284,220,248,280,,,,,31.9,27.8,AB,invertebrate goop,,,
KIF12_369,Caesionidae,Perciformes,Caesio,CA.TERE,ZP,15,LP.LF,280,215,245,285,,,,,26.4,27.7,LW,brown mush,,,
KIF12_006,Chaetodontidae,Perciformes,Chaetodon,CH.AURI,BI,30,HP.HF,130.1,108,,48.7,,,,,8,5.6,SC,,NA,,
KIF12_017,Chaetodontidae,Perciformes,Chaetodon,CH.AURI,BI,30,HP.HF,162,138.1,,85.9,,,,,10.4,7.6,SC,seriously foul gritty goo,NA,,
KIF12_018,Chaetodontidae,Perciformes,Chaetodon,CH.AURI,BI,30,HP.HF,155,126,,87,,,,,9.4,7.7,RT,,NA,,
KIF12_024,Chaetodontidae,Perciformes,Chaetodon,CH.AURI,BI,30,HP.HF,144.7,122.3,,77,,,,,8.8,10,LW,empty,NA,,
KIF12_026,Chaetodontidae,Perciformes,Chaetodon,CH.AURI,BI,30,HP.HF,105.7,87,,28.7,,,,,6.6,5.7,SC,yellow schmutz,NA,,
KIF12_027,Chaetodontidae,Perciformes,Chaetodon,CH.AURI,BI,30,HP.HF,155.9,144.6,,95.6,,,,,8,7.2,AB,goop & white chunks,NA,,
KIF12_035,Chaetodontidae,Perciformes,Chaetodon,CH.AURI,BI,9,HP.MF,165.3,136.1,,107.8,,,,,9,9,SC,cnidarian yellow goo,NA,,
KIF12_040,Chaetodontidae,Perciformes,Chaetodon,CH.AURI,BI,9,HP.MF,160.2,133.2,,104.9,,,,,11.2,9,SC,orange and yellow gobs ,NA,,
KIF12_042,Chaetodontidae,Perciformes,Chaetodon,CH.AURI,BI,9,HP.MF,137.5,112.1,,64.1,,,,,8.5,6.4,SC,yellow/brown goo,NA,,
KIF12_043,Chaetodontidae,Perciformes,Chaetodon,CH.AURI,BI,9,HP.MF,133.5,117.6,,58.3,,,,,7.3,6.3,AB,orange; white; green goop,NA,,
KIF12_044,Chaetodontidae,Perciformes,Chaetodon,CH.AURI,BI,9,HP.MF,160.4,132.2,,106.4,,,,,11,8,SC,typical chaetodon guts,NA,,
KIF12_087,Chaetodontidae,Perciformes,Chaetodon,CH.AURI,BI,24,LP.MF,163,136.7,,96.1,,,,,13.4,10.1,SC,green and yellow snot,NA,,
KIF12_089,Chaetodontidae,Perciformes,Chaetodon,CH.AURI,BI,24,LP.MF,132.2,110.8,,58,,,,,11.4,8,LW,green; yellow & white snot,NA,,
KIF12_095,Chaetodontidae,Perciformes,Chaetodon,CH.AURI,BI,40,HP.MF,152.2,125,,69.8,,,,,11.2,8,SC,,NA,,
KIF12_097,Chaetodontidae,Perciformes,Chaetodon,CH.AURI,BI,40,HP.MF,147,122,,76.2,,,,,9.1,7.6,SC,gook,NA,,
KIF12_104,Chaetodontidae,Perciformes,Chaetodon,CH.AURI,BI,3,LP.MF,146.6,122.9,,80.1,,,,,11.3,8.8,AB,usual suspects,NA,,
KIF12_115,Chaetodontidae,Perciformes,Chaetodon,CH.AURI,BI,2,LP.MF,167,136.1,,87.1,,,,,10,10.3,LW,gut shot,NA,,
KIF12_139,Chaetodontidae,Perciformes,Chaetodon,CH.AURI,BI,25,LP.MF,155.2,134.2,,92,,,,,9.3,10.2,LW,yellow; brown; green chunks (of coral?),NA,,
KIF12_142,Chaetodontidae,Perciformes,Chaetodon,CH.AURI,BI,8,HP.LF,164,137.8,,120.9,,,,,11.8,8.3,AB,yellow/white shite (coral),NA,OTOLITH DESTROYED,OTOLITH DESTROYED
KIF12_143,Chaetodontidae,Perciformes,Chaetodon,CH.AURI,BI,8,HP.LF,138.6,116.3,,175.4,,,,,11.3,7.7,AB,,NA,,
KIF12_144,Chaetodontidae,Perciformes,Chaetodon,CH.AURI,BI,8,HP.LF,147.4,123.1,,86.7,,,,,11.4,9.4,AB,yellowish-brown goop,NA,,
KIF12_146,Chaetodontidae,Perciformes,Chaetodon,CH.AURI,BI,8,HP.LF,112.6,93.3,,39.6,,,,,9.3,7.3,AB,yellow brown goop,NA,head shot - no otoliths,head shot - no otoliths
KIF12_147,Chaetodontidae,Perciformes,Chaetodon,CH.AURI,BI,6,HP.LF,143,120,,72,,,,,12.3,9.2,LW,brown-green chunkies,NA,,
KIF12_148,Chaetodontidae,Perciformes,Chaetodon,CH.AURI,BI,6,HP.LF,145.3,121.5,,77.7,,,,,10.3,8.8,AB,yellowish/brown goop,NA,1 otolish is in 2 pieces,1 otolish is in 2 pieces
KIF12_160,Chaetodontidae,Perciformes,Chaetodon,CH.AURI,BI,6,HP.LF,155.7,132.5,,89,,,,,10.4,10.3,LW,brown yellow green goop,NA,,
KIF12_162,Chaetodontidae,Perciformes,Chaetodon,CH.AURI,BI,40,HP.MF,159.5,135.3,,80.3,,,,,12.3,10.2,AB,yellowish brown green goop,,,
KIF12_164,Chaetodontidae,Perciformes,Chaetodon,CH.AURI,BI,40,HP.MF,155.4,128.9,,89,,,,,11.3,10.8,LW,yellow-brown goop,,,
KIF12_167,Chaetodontidae,Perciformes,Chaetodon,CH.AURI,BI,40,HP.MF,137.7,115.2,,66.3,,,,,9.7,8,AB,greeny-yellow-brown goop ,,,
KIF12_168,Chaetodontidae,Perciformes,Chaetodon,CH.AURI,BI,40,HP.MF,153.3,129.6,,94.8,,,,,8.9,7.7,MW,yellow & red bits,,,
KIF12_170,Chaetodontidae,Perciformes,Chaetodon,CH.AURI,BI,40,HP.MF,114.2,95.1,,34.3,,,,,7.5,6.6,AB,yellow-brown goop,,,
KIF12_217,Chaetodontidae,Perciformes,Chaetodon,CH.AURI,BI,6,HP.LF,163,137.2,,89.3,,,,,13.7,10.1,AB,yellow goop,,,
KIF12_218,Chaetodontidae,Perciformes,Chaetodon,CH.AURI,BI,6,HP.LF,156.5,128.6,,77.8,,,,,11,10,SC,gutshot,,,
KIF12_228,Chaetodontidae,Perciformes,Chaetodon,CH.AURI,BI,6,HP.LF,154.5,125.4,,87,,,,,9,7.2,SC,green/yellow mush,,,
KIF12_309,Chaetodontidae,Perciformes,Chaetodon,CH.AURI,BI,38,LP.MF,148.1,153.2,,64.3,,,,,13.7,9,SC,butterfly fish gut contents,,,
KIF12_310,Chaetodontidae,Perciformes,Chaetodon,CH.AURI,BI,38,LP.MF,168,143.3,,112.5,,,,,13.5,10.2,SC,butterfly fish gut contents,,,
KIF12_334,Chaetodontidae,Perciformes,Chaetodon,CH.AURI,BI,30,HP.HF,143.2,119.9,,63,,,,,9.4,8.5,LW,yellow-brown snot,,,
KIF12_335,Chaetodontidae,Perciformes,Chaetodon,CH.AURI,BI,30,HP.HF,139.5,112.5,,62.1,,,,,10.6,9.5,SC,coral polyp goop,,,
